,peak_time,amplitude,inter_event_interval,condition
447,55.2431,-53.48650796625311,0.19429999999999836,pre_drug
448,55.4374,-38.36311691892068,0.18880000000000052,pre_drug
449,55.6262,-51.12745008321868,0.19590000000000174,pre_drug
450,55.8221,-35.666543052109084,0.2394000000000034,pre_drug
451,56.0615,-36.127183825525954,0.14229999999999876,pre_drug
452,56.2038,-139.00527095901668,0.10999999999999943,pre_drug
453,56.3138,-27.35319777278717,0.08229999999999649,pre_drug
454,56.3961,-47.96664250754381,0.11570000000000391,pre_drug
455,56.5118,-118.78319161427252,0.1739999999999995,pre_drug
456,56.6858,-46.0920937139135,0.17790000000000106,pre_drug
457,56.8637,-59.44470231419133,0.040300000000002,pre_drug
458,56.904,-28.040428618892165,0.06279999999999575,pre_drug
459,56.9668,-77.17626540518549,0.14589999999999748,pre_drug
460,57.1127,-43.14919613253703,0.05270000000000152,pre_drug
461,57.1654,-50.253969811352995,0.1075000000000017,pre_drug
462,57.2729,-38.68197851950232,0.03399999999999892,pre_drug
463,57.3069,-74.75467510339024,0.07379999999999853,pre_drug
464,57.3807,-51.422340243860056,0.13700000000000045,pre_drug
465,57.5177,-51.12672632119639,0.1056999999999988,pre_drug
466,57.6234,-32.90948299775322,0.09180000000000632,pre_drug
467,57.7152,-45.778327240333006,0.11049999999999471,pre_drug
468,57.8257,-24.86509232697314,0.07740000000000435,pre_drug
469,57.9031,-56.375338384444056,0.1454999999999984,pre_drug
470,58.0486,-35.79266052079829,0.08749999999999858,pre_drug
471,58.1361,-145.6201844910358,0.03470000000000084,pre_drug
472,58.1708,-35.31201832497658,0.03200000000000358,pre_drug
473,58.2028,-52.98541001597734,0.15699999999999648,pre_drug
474,58.3598,-22.61432958394448,0.31799999999999784,pre_drug
475,58.6778,-82.30596044396337,0.03549999999999898,pre_drug
476,58.7133,-45.99590576060107,0.2565000000000026,pre_drug
477,58.9698,-51.57009262247571,0.18059999999999832,pre_drug
478,59.1504,-30.934307276330014,0.030100000000004457,pre_drug
479,59.1805,-62.111860039247134,0.07039999999999935,pre_drug
480,59.2509,-56.500067058145326,0.09799999999999898,pre_drug
481,59.3489,-71.83993664635,0.1501000000000019,pre_drug
482,59.499,-39.86729518001425,0.04410000000000025,pre_drug
483,59.5431,-92.60259030451162,0.13279999999999603,pre_drug
484,59.6759,-35.87600908187322,0.2336999999999989,pre_drug
485,59.9096,-133.7222398332657,0.056200000000004025,pre_drug
486,59.9658,-36.16647128346695,,pre_drug
0,60.28,-37.094112506337204,0.35430000000000206,post_drug
1,60.6343,-57.22057681083984,0.5047999999999959,post_drug
2,61.1391,-46.38223592345344,0.12539999999999907,post_drug
3,61.2645,-22.904060304045494,0.2097000000000051,post_drug
4,61.4742,-36.5026880552074,0.9411999999999949,post_drug
5,62.4154,-62.76094979856365,0.15270000000000294,post_drug
6,62.5681,-36.5862665674254,0.4189000000000007,post_drug
7,62.987,-23.639803625408454,0.037599999999997635,post_drug
8,63.0246,-38.90690586381709,0.03450000000000131,post_drug
9,63.0591,-25.82129853524234,0.37120000000000175,post_drug
10,63.4303,-21.18741579773021,0.08549999999999613,post_drug
11,63.5158,-67.20889246431076,0.3364000000000047,post_drug
12,63.8522,-77.62857080483462,0.0367999999999995,post_drug
13,63.889,-31.454983128273703,0.4834999999999994,post_drug
14,64.3725,-45.55102439447437,0.10450000000000159,post_drug
15,64.477,-24.252998022398074,0.11299999999999955,post_drug
16,64.59,-43.54826567977923,0.04840000000000089,post_drug
17,64.6384,-33.3078394961552,0.04349999999999454,post_drug
18,64.6819,-25.09109981838424,0.09969999999999857,post_drug
19,64.7816,-23.665199537268503,0.28419999999999845,post_drug
20,65.0658,-23.798919323143,0.30460000000000775,post_drug
21,65.3704,-31.572874269106944,0.2535999999999916,post_drug
22,65.624,-34.12998115538897,0.2296000000000049,post_drug
23,65.8536,-30.140183251086555,0.35439999999999827,post_drug
24,66.208,-31.644827776605243,0.35999999999999943,post_drug
25,66.568,-46.04683942755132,0.1132999999999953,post_drug
26,66.6813,-23.15321159105781,0.20050000000000523,post_drug
27,66.8818,-31.59124287561245,0.1513000000000062,post_drug
28,67.0331,-30.62655578398267,0.15879999999999939,post_drug
29,67.1919,-34.05923064077216,0.5648999999999944,post_drug
30,67.7568,-40.355245287645374,0.12600000000000477,post_drug
31,67.8828,-49.9757297475573,0.637999999999991,post_drug
32,68.5208,-25.51371106291853,0.22590000000000998,post_drug
33,68.7467,-23.9106874595177,0.19959999999998956,post_drug
34,68.9463,-46.70115361060994,0.16140000000000043,post_drug
35,69.1077,-21.35401812989572,0.23020000000001062,post_drug
36,69.3379,-44.86675928579969,0.07699999999999818,post_drug
37,69.4149,-30.18393177028794,0.21059999999999945,post_drug
38,69.6255,-26.203051473234176,0.13169999999999504,post_drug
39,69.7572,-29.274795386145296,0.24660000000000082,post_drug
40,70.0038,-22.16952290989627,0.5786000000000087,post_drug
41,70.5824,-32.58006114632968,0.24639999999999418,post_drug
42,70.8288,-32.04019656678226,0.1127000000000038,post_drug
43,70.9415,-53.796336856102954,0.22129999999999939,post_drug
44,71.1628,-29.955509672949464,0.5331999999999937,post_drug
45,71.696,-44.58201051702994,0.9191000000000003,post_drug
46,72.6151,-59.78608903123248,0.4432000000000045,post_drug
47,73.0583,-23.951321144068217,0.06220000000000425,post_drug
48,73.1205,-54.61245950037673,0.10789999999998656,post_drug
49,73.2284,-60.11660379273688,0.18230000000001212,post_drug
50,73.4107,-22.39003435603545,0.3516999999999939,post_drug
51,73.7624,-73.75870880349066,0.2061000000000064,post_drug
52,73.9685,-21.386102305829922,0.04059999999999775,post_drug
53,74.0091,-20.363437091367825,0.328400000000002,post_drug
54,74.3375,-47.684446193082856,0.11229999999999052,post_drug
55,74.4498,-25.28047665658442,0.08650000000000091,post_drug
56,74.5363,-41.79097534359306,0.09420000000000073,post_drug
57,74.6305,-20.27345619306975,0.052500000000009095,post_drug
58,74.683,-23.622277571445434,0.27779999999999916,post_drug
59,74.9608,-54.33629726851253,0.251899999999992,post_drug
60,75.2127,-51.25740174796119,0.39809999999999945,post_drug
61,75.6108,-21.219223612980176,0.07189999999999941,post_drug
62,75.6827,-44.627919351197875,0.11129999999999995,post_drug
63,75.794,-27.615489572089917,0.6351000000000084,post_drug
64,76.4291,-26.095305572068824,0.23099999999999454,post_drug
65,76.6601,-20.867614661423012,0.08209999999999695,post_drug
66,76.7422,-37.02354523895754,0.7201000000000022,post_drug
67,77.4623,-46.60432687450512,0.2955000000000041,post_drug
68,77.7578,-23.649607128182527,0.07739999999999725,post_drug
69,77.8352,-36.583434434295455,0.4656999999999982,post_drug
70,78.3009,-48.8010579716739,0.084699999999998,post_drug
71,78.3856,-21.60560618398381,0.05480000000000018,post_drug
72,78.4404,-23.164249398566895,0.07569999999999766,post_drug
73,78.5161,-61.90658484749336,0.09920000000001039,post_drug
74,78.6153,-45.40624726825121,0.30570000000000164,post_drug
75,78.921,-29.051923010175102,0.12219999999999231,post_drug
76,79.0432,-52.507452398951195,0.08650000000000091,post_drug
77,79.1297,-46.383042371202635,0.14109999999999445,post_drug
78,79.2708,-20.804974321920582,0.12700000000000955,post_drug
79,79.3978,-26.431891480751233,0.1554000000000002,post_drug
80,79.5532,-30.423408154295153,0.08870000000000289,post_drug
81,79.6419,-41.4178257797002,0.42680000000000007,post_drug
82,80.0687,-27.9200510855317,0.36709999999999354,post_drug
83,80.4358,-28.12634682960179,0.037700000000000955,post_drug
84,80.4735,-55.31806374605541,0.21229999999999905,post_drug
85,80.6858,-20.054253522856047,0.12470000000000425,post_drug
86,80.8105,-29.60437585952424,0.15119999999998868,post_drug
87,80.9617,-21.259654208417416,0.11760000000001014,post_drug
88,81.0793,-38.90285232390192,0.044799999999995066,post_drug
89,81.1241,-46.775068324212526,0.1821999999999946,post_drug
90,81.3063,-36.59144878642016,0.05850000000000932,post_drug
91,81.3648,-21.783857531649666,0.07229999999999848,post_drug
92,81.4371,-31.924428807294962,0.15200000000000102,post_drug
93,81.5891,-69.06956977753283,0.0408999999999935,post_drug
94,81.63,-30.449555072906243,0.2002999999999986,post_drug
95,81.8303,-41.99095327313734,0.05000000000001137,post_drug
96,81.8803,-30.029564969588666,0.15200000000000102,post_drug
97,82.0323,-22.11930762184977,0.05529999999998836,post_drug
98,82.0876,-69.09426138112471,0.14270000000000493,post_drug
99,82.2303,-23.08888775121823,0.11490000000000578,post_drug
100,82.3452,-55.61060175784059,0.08309999999998752,post_drug
101,82.4283,-20.901601711863023,0.032300000000006435,post_drug
102,82.4606,-38.84641349264635,0.054400000000001114,post_drug
103,82.515,-47.56086081758289,0.045199999999994134,post_drug
104,82.5602,-37.35579638904911,0.04070000000000107,post_drug
105,82.6009,-31.89632838069482,0.033799999999999386,post_drug
106,82.6347,-38.85365645533602,0.052500000000009095,post_drug
107,82.6872,-47.27220072673975,0.066599999999994,post_drug
108,82.7538,-20.63995032309225,0.058099999999996044,post_drug
109,82.8119,-62.85143707082272,0.14939999999999998,post_drug
110,82.9613,-88.95948347534716,0.2536000000000058,post_drug
111,83.2149,-21.22912117507395,0.11579999999999302,post_drug
112,83.3307,-36.54551829710519,0.09600000000000364,post_drug
113,83.4267,-48.87045582028879,0.1162000000000063,post_drug
114,83.5429,-43.4453043731946,0.11209999999999809,post_drug
115,83.655,-26.455655440989375,0.06650000000000489,post_drug
116,83.7215,-36.25599260515644,0.03340000000000032,post_drug
117,83.7549,-38.37753075769691,0.16599999999999682,post_drug
118,83.9209,-33.99762137098823,0.13349999999999795,post_drug
119,84.0544,-36.887968443924976,0.23760000000000048,post_drug
120,84.292,-23.108204689752036,0.09839999999999804,post_drug
121,84.3904,-22.60860839020644,0.1449000000000069,post_drug
122,84.5353,-26.939591660261705,0.15259999999999252,post_drug
123,84.6879,-61.60897921448702,0.054100000000005366,post_drug
124,84.742,-47.802980341449796,0.06709999999999638,post_drug
125,84.8091,-43.37485137023296,0.0671999999999997,post_drug
126,84.8763,-28.415120150241993,0.03260000000000218,post_drug
127,84.9089,-46.88398620215616,0.14159999999999684,post_drug
128,85.0505,-73.7396637368905,0.24630000000000507,post_drug
129,85.2968,-28.070135261778113,0.3680999999999983,post_drug
130,85.6649,-45.06425265533276,0.3194999999999908,post_drug
131,85.9844,-31.55733126968144,0.24110000000000298,post_drug
132,86.2255,-22.149135218838587,0.13750000000000284,post_drug
133,86.363,-33.241197752536976,0.24960000000000093,post_drug
134,86.6126,-60.42136510959398,0.039699999999996294,post_drug
135,86.6523,-53.31484351470401,0.3462999999999994,post_drug
136,86.9986,-27.351677644291737,0.09600000000000364,post_drug
137,87.0946,-20.715116807064252,0.21880000000000166,post_drug
138,87.3134,-39.64310786277119,0.18290000000000362,post_drug
139,87.4963,-22.184297501401694,0.2219999999999942,post_drug
140,87.7183,-56.77540919641898,0.18829999999999814,post_drug
141,87.9066,-43.47290716309515,0.2879999999999967,post_drug
142,88.1946,-20.637210487488517,0.5524000000000058,post_drug
143,88.747,-28.50164126921357,0.12059999999999604,post_drug
144,88.8676,-34.67424978918254,0.10970000000000368,post_drug
145,88.9773,-31.206795679536306,0.17510000000000048,post_drug
146,89.1524,-37.80477506010938,0.13299999999999557,post_drug
147,89.2854,-22.147563129104423,0.08599999999999852,post_drug
148,89.3714,-33.14497130070049,0.6291000000000082,post_drug
149,90.0005,-41.37145707433122,0.2869000000000028,post_drug
150,90.2874,-35.174264591048995,0.2184999999999917,post_drug
151,90.5059,-40.49566279609888,0.08490000000000464,post_drug
152,90.5908,-36.231483253947864,0.4257999999999953,post_drug
153,91.0166,-34.20621667293933,0.037900000000007594,post_drug
154,91.0545,-39.78966051354631,0.21299999999999386,post_drug
155,91.2675,-35.416221979166494,0.30400000000000205,post_drug
156,91.5715,-42.237890642443276,0.2909999999999968,post_drug
157,91.8625,-29.427729295984324,0.14560000000000173,post_drug
158,92.0081,-42.111744556358175,0.12279999999999802,post_drug
159,92.1309,-28.271043928587137,0.32920000000000016,post_drug
160,92.4601,-55.55138509157257,0.27890000000000725,post_drug
161,92.739,-61.28771919777962,0.9277999999999906,post_drug
162,93.6668,-57.462048798224664,0.3025999999999982,post_drug
163,93.9694,-32.78906425034171,0.07000000000000739,post_drug
164,94.0394,-41.82064210531608,0.0648999999999944,post_drug
165,94.1043,-39.12540714428306,0.08110000000000639,post_drug
166,94.1854,-48.5099420656463,0.29640000000000555,post_drug
167,94.4818,-26.73310482181554,0.25489999999999213,post_drug
168,94.7367,-30.07690124192898,0.11929999999999552,post_drug
169,94.856,-41.957601457592666,0.11160000000000991,post_drug
170,94.9676,-36.49979549305533,0.0478999999999985,post_drug
171,95.0155,-42.1172927286205,0.2574999999999932,post_drug
172,95.273,-40.16014953770136,0.48220000000000596,post_drug
173,95.7552,-27.29307631917032,0.2574999999999932,post_drug
174,96.0127,-58.217191265759794,0.3341000000000065,post_drug
175,96.3468,-29.865729157105736,0.10020000000000095,post_drug
176,96.447,-21.443139081421116,0.11459999999999582,post_drug
177,96.5616,-25.57841711525947,0.3961000000000041,post_drug
178,96.9577,-29.236369816160156,0.3149999999999977,post_drug
179,97.2727,-49.82225162574075,0.3803000000000054,post_drug
180,97.653,-45.981729342666526,0.33209999999999695,post_drug
181,97.9851,-24.107935122050357,0.0519999999999925,post_drug
182,98.0371,-20.475916709761243,0.3475999999999999,post_drug
183,98.3847,-30.864463622824896,0.48440000000000794,post_drug
184,98.8691,-26.982878529575775,0.3873999999999995,post_drug
185,99.2565,-40.48321651436464,0.6756000000000029,post_drug
186,99.9321,-33.11817200179216,0.27609999999999957,post_drug
187,100.2082,-45.47180591070564,0.402000000000001,post_drug
188,100.6102,-40.38306055404952,0.16499999999999204,post_drug
189,100.7752,-23.61833206598257,0.49510000000000787,post_drug
190,101.2703,-26.290135361015604,0.5682999999999936,post_drug
191,101.8386,-21.897596494795515,0.46640000000000725,post_drug
192,102.305,-24.898330721786618,0.3849999999999909,post_drug
193,102.69,-27.57368134036903,0.8397000000000077,post_drug
194,103.5297,-66.61643583229409,0.0653999999999968,post_drug
195,103.5951,-33.56667865618553,0.066599999999994,post_drug
196,103.6617,-49.97421559960102,0.5076999999999998,post_drug
197,104.1694,-27.3374937638121,0.10470000000000823,post_drug
198,104.2741,-22.427639726116993,0.05100000000000193,post_drug
199,104.3251,-52.910494463589615,0.8108999999999895,post_drug
200,105.136,-26.87713642377487,0.43070000000000164,post_drug
201,105.5667,-24.377849145863326,0.30689999999999884,post_drug
202,105.8736,-23.831866153586972,0.07529999999999859,post_drug
203,105.9489,-29.01130072967503,0.23170000000000357,post_drug
204,106.1806,-23.64198459331811,0.5786000000000087,post_drug
205,106.7592,-32.092652497328146,0.37229999999999563,post_drug
206,107.1315,-27.91741647458527,0.5716999999999928,post_drug
207,107.7032,-41.007957098534305,0.06970000000001164,post_drug
208,107.7729,-30.55501602862863,0.45529999999999404,post_drug
209,108.2282,-56.429996244329146,0.0367999999999995,post_drug
210,108.265,-32.847461196797674,0.2616000000000014,post_drug
211,108.5266,-43.75102921269966,0.03690000000000282,post_drug
212,108.5635,-78.08676652709647,0.03689999999998861,post_drug
213,108.6004,-25.23949274090916,0.07100000000001216,post_drug
214,108.6714,-60.308680831010555,0.03259999999998797,post_drug
215,108.704,-28.258721960514357,0.3094000000000108,post_drug
216,109.0134,-32.395063398505755,0.033999999999991815,post_drug
217,109.0474,-39.4673878734469,0.2874000000000052,post_drug
218,109.3348,-42.43386204039842,0.1307999999999936,post_drug
219,109.4656,-33.610229336585334,0.034000000000006025,post_drug
220,109.4996,-24.10826386469923,0.05910000000000082,post_drug
221,109.5587,-32.73674706384184,0.24289999999999168,post_drug
222,109.8016,-24.63940337151598,0.05160000000000764,post_drug
223,109.8532,-38.998628048820386,0.4882999999999953,post_drug
224,110.3415,-57.232682197567215,0.14159999999999684,post_drug
225,110.4831,-25.836045062789182,0.05130000000001189,post_drug
226,110.5344,-43.74696904720008,0.16079999999999472,post_drug
227,110.6952,-24.975540974595454,0.14910000000000423,post_drug
228,110.8443,-25.06480195299494,0.14090000000000202,post_drug
229,110.9852,-28.098027532237072,0.04649999999999466,post_drug
230,111.0317,-35.55608574145815,0.24330000000000496,post_drug
231,111.275,-23.554634026916176,0.4876000000000005,post_drug
232,111.7626,-26.194906323882865,0.3620999999999981,post_drug
233,112.1247,-26.233605721506038,1.3101999999999947,post_drug
234,113.4349,-23.776014189243906,0.13649999999999807,post_drug
235,113.5714,-46.47136940063782,0.32450000000000045,post_drug
236,113.8959,-23.513643616050896,0.20100000000000762,post_drug
237,114.0969,-30.215139289499486,0.24989999999999668,post_drug
238,114.3468,-25.771933882517956,0.6113,post_drug
239,114.9581,-25.832953573651693,0.1623000000000019,post_drug
240,115.1204,-30.71617936677809,0.1700000000000017,post_drug
241,115.2904,-35.55208497545307,0.12059999999999604,post_drug
242,115.411,-25.036357776523108,0.5969999999999942,post_drug
243,116.008,-36.35770449162299,0.056100000000000705,post_drug
244,116.0641,-74.49128955457556,0.49219999999999686,post_drug
245,116.5563,-32.75878993586039,0.04770000000000607,post_drug
246,116.604,-57.467748290397736,0.6449000000000069,post_drug
247,117.2489,-46.744159900182325,0.5543999999999869,post_drug
248,117.8033,-66.13895348374382,0.3943000000000012,post_drug
249,118.1976,-54.6078033237921,0.0607000000000113,post_drug
250,118.2583,-27.154846785727255,0.10320000000000107,post_drug
251,118.3615,-36.76937593700984,0.070699999999988,post_drug
252,118.4322,-30.44565567077569,0.3500000000000085,post_drug
253,118.7822,-22.575050640549282,0.29349999999999454,post_drug
254,119.0757,-61.52571452467089,0.7496000000000009,post_drug
255,119.8253,-38.0971695600301,0.17440000000000566,post_drug
256,119.9997,-30.535526103057457,,post_drug
